index,address,cost_text,Bed,Bath,Park,property_type,desc_head,LocID,longitude,latitude,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,total_population,SA2_NAME21,duration_mins,Offence Count,SA2_CODE_2021
https://www.domain.com.au/10-romano-avenue-mill-park-vic-3082-16044437,10 Romano Avenue Mill Park VIC 3082,430.0,4,2,2,House,locat locat locat,209041220,145.0520292,-37.6525781,731.0,365.0,2053.0,1798.0,15526.0,Mill Park - North,20.0,859.0,209041220.0
https://www.domain.com.au/10-rose-avenue-dandenong-north-vic-3175-12029879,10 Rose Avenue Dandenong North VIC 3175,410.0,3,1,2,House,great three bedroom home,212041312,145.2010451,-37.9622231,604.0,341.0,1640.0,1436.0,20104.0,Dandenong North,30.0,859.0,212041312.0
https://www.domain.com.au/10-ross-street-northcote-vic-3070-16072211,10 Ross Street Northcote VIC 3070,560.0,2,1,0,House,like bay km,206021499,144.9990617,-37.7845865,1130.0,461.0,3164.0,2251.0,13353.0,Northcote - East,10.0,859.0,206021499.0
https://www.domain.com.au/10-rourke-lane-kensington-vic-3031-11938555,10 Rourke Lane Kensington VIC 3031,500.0,2,1,0,Townhouse,modern two bedroom townhous,206041121,144.9172153,-37.7930301,1246.0,416.0,3063.0,2216.0,9603.0,Kensington (Vic.),20.0,859.0,206041121.0
https://www.domain.com.au/10-somers-street-bentleigh-vic-3204-16000537,10 Somers Street Bentleigh VIC 3204,595.0,3,3,1,House,premier locat,208021174,145.0269029,-37.9154024,970.0,491.0,2863.0,2240.0,21242.0,Bentleigh - McKinnon,20.0,859.0,208021174.0
https://www.domain.com.au/10-stradbroke-avenue-brighton-east-vic-3187-15988800,10 Stradbroke Avenue Brighton East VIC 3187,625.0,3,2,2,House,gener famili live,208011170,145.0162027,-37.9124201,970.0,491.0,2863.0,2240.0,21242.0,Bentleigh - McKinnon,30.0,859.0,208021174.0
https://www.domain.com.au/10-swindon-road-hughesdale-vic-3166-16032430,10 Swindon Road Hughesdale VIC 3166,650.0,4,1,4,House,four bedroom semi furnish hous great posit,208021180,145.085241,-37.8971021,935.0,416.0,2540.0,2057.0,6616.0,Hughesdale,10.0,859.0,208021180.0
https://www.domain.com.au/10-walters-court-altona-meadows-vic-3028-16064913,10 Walters Court Altona Meadows VIC 3028,440.0,3,1,2,House,neat tidi bedroom famili home,213021342,144.7722963,-37.8747771,730.0,341.0,1946.0,1573.0,16490.0,Altona Meadows,30.0,859.0,213021342.0
https://www.domain.com.au/10-winston-street-glen-waverley-vic-3150-16014326,10 Winston Street Glen Waverley VIC 3150,550.0,4,1,1,House,solar system four bedroom famili home absolut conveni locat save renter,212051321,145.1751415,-37.870788,701.0,500.0,2180.0,1949.0,18708.0,Glen Waverley - East,30.0,859.0,212051321.0
https://www.domain.com.au/10-woodville-park-drive-hoppers-crossing-vic-3029-16046617,10 Woodville Park Drive Hoppers Crossing VIC 3029,390.0,4,2,1,House,stun corner home walk pacif,213051362,144.6892368,-37.8794303,653.0,340.0,1686.0,1470.0,16229.0,Hoppers Crossing - South,20.0,859.0,213051362.0
https://www.domain.com.au/10-alamein-avenue-ashburton-vic-3147-16072842,10. Alamein Avenue Ashburton VIC 3147,500.0,3,1,2,House,walk parkland train station,207011146,145.0817512,-37.868661,1002.0,455.0,3422.0,2743.0,6650.0,Ashburton (Vic.),10.0,859.0,207011146.0
https://www.domain.com.au/10-15-17-de-carle-street-coburg-vic-3058-13786343,10/15-17 De Carle Street Coburg VIC 3058,340.0,2,1,1,Apartment / Unit / Flat,secur apart love block,206011497,144.966247,-37.753054,880.0,416.0,2413.0,1944.0,11408.0,Coburg - East,10.0,859.0,206011497.0
https://www.domain.com.au/10-17-redan-street-st-kilda-vic-3182-16068247,10/17 Redan Street St Kilda VIC 3182,630.0,3,1,2,Apartment / Unit / Flat,modern bedroom apart great locat,206051513,144.989561,-37.8601916,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/10-18-gerald-street-murrumbeena-vic-3163-16063451,10/18 Gerald Street Murrumbeena VIC 3163,310.0,1,1,1,Apartment / Unit / Flat,freshli paint new carpet,208021181,145.0698827,-37.8954619,1023.0,390.0,2798.0,2089.0,8116.0,Murrumbeena,10.0,859.0,208021181.0
https://www.domain.com.au/10-2-carrington-street-hawthorn-vic-3122-16054788,10/2 Carrington Street Hawthorn VIC 3122,350.0,2,1,1,Apartment / Unit / Flat,spaciou bright,207011519,145.0383563,-37.8180685,1104.0,501.0,3364.0,2577.0,10299.0,Kew - South,10.0,859.0,207011521.0
https://www.domain.com.au/10-32-kelvinside-road-noble-park-vic-3174-14001748,10/32 Kelvinside Road Noble Park VIC 3174,250.0,1,1,0,Apartment / Unit / Flat,one bedroom delight,212041459,145.1773627,-37.9632483,687.0,331.0,1610.0,1359.0,11547.0,Noble Park - East,10.0,859.0,212041459.0
https://www.domain.com.au/10-33-charnwood-road-st-kilda-vic-3182-16060203,10/33 Charnwood Road St Kilda VIC 3182,400.0,1,1,1,Apartment / Unit / Flat,one bedroom apart stun locat,206051513,144.9874092,-37.8591694,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/10-35-clara-street-south-yarra-vic-3141-16068737,10/35 Clara Street South Yarra VIC 3141,320.0,1,1,1,Apartment / Unit / Flat,top floor apart citi view,206061516,144.9976521,-37.8405358,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/10-37-elphin-grove-hawthorn-vic-3122-16061604,10/37 Elphin Grove Hawthorn VIC 3122,175.0,0,1,0,Semi-Detached,studio apart ideal locat,207011519,145.0422534,-37.8189683,1104.0,501.0,3364.0,2577.0,10299.0,Kew - South,10.0,859.0,207011521.0
https://www.domain.com.au/10-45-shelley-street-elwood-vic-3184-16013036,10/45 Shelley Street Elwood VIC 3184,320.0,1,1,1,Apartment / Unit / Flat,space light moment beach,206051129,144.9822022,-37.8808531,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,20.0,859.0,206051513.0
https://www.domain.com.au/10-49-grange-road-toorak-vic-3142-16059453,10/49 Grange Road Toorak VIC 3142,495.0,2,1,1,Apartment / Unit / Flat,renov spaciou apart great block,206061138,145.011338,-37.836796,1207.0,400.0,3116.0,2055.0,11123.0,Hawthorn - South,20.0,859.0,207011520.0
https://www.domain.com.au/10-6-moore-street-coburg-vic-3058-14660665,10/6 Moore Street Coburg VIC 3058,310.0,2,1,1,Apartment / Unit / Flat,get quick,206011497,144.965196,-37.753927,880.0,416.0,2413.0,1944.0,11408.0,Coburg - East,10.0,859.0,206011497.0
https://www.domain.com.au/10-71-pine-street-reservoir-vic-3073-16075445,10/71 Pine Street Reservoir VIC 3073,320.0,2,1,2,Apartment / Unit / Flat,neat clean unit readi new begin,209021526,144.997286,-37.717784,865.0,361.0,2211.0,1743.0,12295.0,Reservoir - South West,20.0,859.0,209021526.0
https://www.domain.com.au/10-78-the-avenue-parkville-vic-3052-14505933,10/78 The Avenue Parkville VIC 3052,550.0,3,1,0,Townhouse,love properti great locat,206041124,144.9572316,-37.7864463,588.0,396.0,2567.0,1885.0,7340.0,Parkville,20.0,859.0,206041124.0
https://www.domain.com.au/10-93-97-edwardes-street-reservoir-vic-3073-16068699,10/93-97 Edwardes Street Reservoir VIC 3073,420.0,2,2,1,Townhouse,freshli updat top locat,209021526,145.0010383,-37.7163368,865.0,361.0,2211.0,1743.0,12295.0,Reservoir - South West,10.0,859.0,209021526.0
https://www.domain.com.au/100-clarendon-street-coburg-vic-3058-16073408,100 Clarendon Street Coburg VIC 3058,720.0,3,2,2,House,sweet sanctuari local love,206011498,144.9535476,-37.7479152,905.0,450.0,2645.0,2186.0,12155.0,Coburg - West,20.0,859.0,206011498.0
https://www.domain.com.au/100-union-street-brunswick-vic-3056-16027510,100 Union Street Brunswick VIC 3056,920.0,3,2,1,House,timelessli eleg citi fring live month leas,206011496,144.9546661,-37.7732736,1154.0,450.0,2880.0,2126.0,12296.0,Brunswick - South,10.0,859.0,206011496.0
https://www.domain.com.au/100-600-epsom-road-flemington-vic-3031-8672749,100/600 Epsom Road Flemington VIC 3031,1190.0,1,1,1,Apartment / Unit / Flat,furnish apart stay plu weekli servic cabl bill ever,206041120,144.9214028,-37.7886513,1246.0,416.0,3063.0,2216.0,9603.0,Kensington (Vic.),10.0,859.0,206041121.0
https://www.domain.com.au/1002-233-collins-st-melbourne-vic-3000-16065571,1002/233 Collins St Melbourne VIC 3000,450.0,1,1,0,Apartment / Unit / Flat,resid furnish bedroom balconi apart rent includ util,206041503,144.9661758,-37.8160052,884.0,375.0,2248.0,1511.0,10533.0,Melbourne CBD - East,10.0,859.0,206041503.0
https://www.domain.com.au/1003-180-city-road-southbank-vic-3006-16035630,1003/180 City Road Southbank VIC 3006,470.0,1,1,1,Apartment / Unit / Flat,conveni one bedroom apart plu studi area,206041508,144.961973,-37.8238834,1227.0,430.0,2681.0,2054.0,6447.0,Southbank (West) - South Wharf,20.0,859.0,206041508.0
https://www.domain.com.au/1003-270-king-street-melbourne-vic-3000-9714767,1003/270 King Street Melbourne VIC 3000,560.0,2,2,1,Apartment / Unit / Flat,king queen king street,206041505,144.9550317,-37.813751,861.0,376.0,1945.0,1446.0,16491.0,Melbourne CBD - West,10.0,859.0,206041505.0
https://www.domain.com.au/1005-1-clara-street-south-yarra-vic-3141-15967323,1005/1 Clara Street South Yarra VIC 3141,450.0,1,1,1,Apartment / Unit / Flat,one bedroom apart icon build,206061516,144.9972863,-37.8421814,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/1006-1-clara-street-south-yarra-vic-3141-16069801,1006/1 Clara Street South Yarra VIC 3141,450.0,2,1,1,Apartment / Unit / Flat,design apart icon build,206061516,144.9972863,-37.8421814,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/1006-138-ferrars-street-south-melbourne-vic-3205-15429644,1006/138 Ferrars Street South Melbourne VIC 3205,925.0,2,2,1,Apartment / Unit / Flat,brand new extra larg build rent squar,206051511,144.9532581,-37.8299599,1227.0,430.0,2681.0,2054.0,6447.0,Southbank (West) - South Wharf,20.0,859.0,206041508.0
https://www.domain.com.au/1007-238-flinders-st-melbourne-vic-3000-16066003,1007/238 Flinders St Melbourne VIC 3000,320.0,1,1,0,Apartment / Unit / Flat,one bedroom fulli furnish apart,206041503,144.9664983,-37.8175167,884.0,375.0,2248.0,1511.0,10533.0,Melbourne CBD - East,10.0,859.0,206041503.0
https://www.domain.com.au/1008-80-clarendon-street-southbank-vic-3006-16070358,1008/80 Clarendon Street Southbank VIC 3006,650.0,1,1,0,Apartment / Unit / Flat,two bedroom two bathroom home car space,206041508,144.9573763,-37.8271909,1227.0,430.0,2681.0,2054.0,6447.0,Southbank (West) - South Wharf,20.0,859.0,206041508.0
https://www.domain.com.au/101-casey-drive-lalor-vic-3075-16075346,101 Casey Drive Lalor VIC 3075,460.0,4,2,2,House,beauti stun home,209041529,145.0392175,-37.6740625,521.0,350.0,1391.0,1224.0,8935.0,Lalor - East,40.0,859.0,209041529.0
https://www.domain.com.au/101-10-martin-st-st-kilda-vic-3182-15990942,101/10 Martin St St Kilda VIC 3182,450.0,2,1,1,Apartment / Unit / Flat,close action,206051513,144.9876674,-37.8666618,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/101-146-bell-street-coburg-vic-3058-16080979,101/146 Bell Street Coburg VIC 3058,430.0,2,2,1,Apartment / Unit / Flat,live style,206011498,144.963249,-37.740733,905.0,450.0,2645.0,2186.0,12155.0,Coburg - West,10.0,859.0,206011498.0
https://www.domain.com.au/101-17-robbs-parade-northcote-vic-3070-15632837,101/17 Robbs Parade Northcote VIC 3070,850.0,3,1,1,Apartment / Unit / Flat,fulli furnish home away home heart,206021499,144.9995905,-37.7685243,1130.0,461.0,3164.0,2251.0,13353.0,Northcote - East,10.0,859.0,206021499.0
https://www.domain.com.au/101-189-barkers-road-kew-vic-3101-16056475,101/189 Barkers Road Kew VIC 3101,630.0,2,2,1,Apartment / Unit / Flat,fulli furnish bedroom bathroom car park,207011521,145.0346535,-37.8141852,1104.0,501.0,3364.0,2577.0,10299.0,Kew - South,20.0,859.0,207011521.0
https://www.domain.com.au/101-191-barkers-road-kew-vic-3101-10454715,101/191 Barkers Road Kew VIC 3101,595.0,2,2,1,Apartment / Unit / Flat,stun apart road doorstep,207011521,145.0349115,-37.8141997,1104.0,501.0,3364.0,2577.0,10299.0,Kew - South,20.0,859.0,207011521.0
https://www.domain.com.au/101-503-keilor-road-niddrie-vic-3042-16077142,101/503 Keilor Road Niddrie VIC 3042,315.0,1,1,1,Apartment / Unit / Flat,larg young vibrant,210011230,144.887381,-37.735534,982.0,435.0,2758.0,2239.0,6436.0,Niddrie - Essendon West,40.0,859.0,210011230.0
https://www.domain.com.au/101-567-glenferrie-road-hawthorn-vic-3122-16077459,101/567 Glenferrie Road Hawthorn VIC 3122,500.0,3,2,4,House,locat meet luxuri,207011520,145.0341556,-37.826696,1207.0,400.0,3116.0,2055.0,11123.0,Hawthorn - South,10.0,859.0,207011520.0
https://www.domain.com.au/101-6-percy-place-prahran-vic-3181-16076172,101/6 Percy Place Prahran VIC 3181,490.0,1,1,1,Apartment / Unit / Flat,place exclus new residenti develop,206061136,144.9907172,-37.8505945,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/1010-601-little-collins-street-melbourne-vic-3000-15244946,1010/601 Little Collins Street Melbourne VIC 3000,550.0,1,1,0,Apartment / Unit / Flat,best sky high live sky loft,206041505,144.9549093,-37.8180264,861.0,376.0,1945.0,1446.0,16491.0,Melbourne CBD - West,10.0,859.0,206041505.0
https://www.domain.com.au/1010-7-katherine-place-melbourne-vic-3000-16025747,1010/7 Katherine Place Melbourne VIC 3000,680.0,2,2,1,Apartment / Unit / Flat,new renov bedroom apart,206041505,144.9564628,-37.8201858,861.0,376.0,1945.0,1446.0,16491.0,Melbourne CBD - West,10.0,859.0,206041505.0
https://www.domain.com.au/1011-225-elizabeth-street-melbourne-vic-3000-16056270,1011/225 Elizabeth Street Melbourne VIC 3000,430.0,1,1,1,Apartment / Unit / Flat,spectacular one bedroom nova,206041505,144.9623173,-37.8132308,861.0,376.0,1945.0,1446.0,16491.0,Melbourne CBD - West,10.0,859.0,206041505.0
https://www.domain.com.au/1011-618-lonsdale-street-melbourne-vic-3000-16060791,1011/618 Lonsdale Street Melbourne VIC 3000,610.0,2,2,1,Apartment / Unit / Flat,modern bed bath apart,206041505,144.9539845,-37.8142509,861.0,376.0,1945.0,1446.0,16491.0,Melbourne CBD - West,10.0,859.0,206041505.0
https://www.domain.com.au/101a-royal-parade-reservoir-vic-3073-16077438,101A Royal Parade Reservoir VIC 3073,380.0,2,1,1,House,bedroom hous,209021523,145.0150421,-37.7121634,772.0,358.0,1978.0,1544.0,13564.0,Reservoir - North East,20.0,859.0,209021523.0
https://www.domain.com.au/101a-49-johnson-street-reservoir-vic-3073-16036649,101A/49 Johnson Street Reservoir VIC 3073,500.0,2,2,1,Apartment / Unit / Flat,brand new superbl craft apart,209021523,145.0121232,-37.6955375,772.0,358.0,1978.0,1544.0,13564.0,Reservoir - North East,10.0,859.0,209021523.0
https://www.domain.com.au/102-mitford-street-elwood-vic-3184-16078328,102 Mitford Street Elwood VIC 3184,775.0,2,1,0,House,backyard oasi,206051129,144.9865162,-37.879118,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,20.0,859.0,206051513.0
https://www.domain.com.au/102-morang-road-hawthorn-vic-3122-16040514,102 Morang Road Hawthorn VIC 3122,650.0,3,1,1,House,bedroom hous conveni locat,207011520,145.0234478,-37.8265534,1207.0,400.0,3116.0,2055.0,11123.0,Hawthorn - South,10.0,859.0,207011520.0
https://www.domain.com.au/102-northumberland-road-pascoe-vale-vic-3044-16074192,102 Northumberland Road Pascoe Vale VIC 3044,400.0,3,1,3,House,home sweet home spaciou live,210031538,144.9332458,-37.7203817,971.0,400.0,2470.0,2003.0,14998.0,Pascoe Vale,20.0,859.0,210031538.0
https://www.domain.com.au/102-21-riversdale-road-hawthorn-vic-3122-16066891,102/21 Riversdale Road Hawthorn VIC 3122,800.0,3,2,2,Apartment / Unit / Flat,luxuri two bedroom two bathroom two car space apart,207011520,145.0274842,-37.8276566,1207.0,400.0,3116.0,2055.0,11123.0,Hawthorn - South,20.0,859.0,207011520.0
https://www.domain.com.au/102-279-wellington-parade-south-east-melbourne-vic-3002-14787024,102/279 Wellington Parade South East Melbourne VIC 3002,480.0,1,1,1,Apartment / Unit / Flat,work home bedroom plu studi offic,206041119,144.9760382,-37.8162335,884.0,375.0,2248.0,1511.0,10533.0,Melbourne CBD - East,10.0,859.0,206041503.0
https://www.domain.com.au/102-56-harp-road-kew-east-vic-3102-15893780,102/56 Harp Road Kew East VIC 3102,420.0,2,1,1,Apartment / Unit / Flat,stun bedroom bathroom apart,207011521,145.0537735,-37.7999882,1104.0,501.0,3364.0,2577.0,10299.0,Kew - South,40.0,859.0,207011521.0
https://www.domain.com.au/102-729-sydney-road-coburg-vic-3058-16068134,102/729 Sydney Road Coburg VIC 3058,420.0,3,2,2,Apartment / Unit / Flat,brilliant fire station convers,206011497,144.9653179,-37.7342626,880.0,416.0,2413.0,1944.0,11408.0,Coburg - East,10.0,859.0,206011497.0
https://www.domain.com.au/102-8-bligh-place-melbourne-vic-3000-10174988,102/8 Bligh Place Melbourne VIC 3000,890.0,2,2,2,Apartment / Unit / Flat,fulli furnish boutiqu block,206041505,144.963903,-37.817252,861.0,376.0,1945.0,1446.0,16491.0,Melbourne CBD - West,10.0,859.0,206041505.0
https://www.domain.com.au/102-9-bligh-place-melbourne-vic-3000-16071806,102/9 Bligh Place Melbourne VIC 3000,600.0,2,2,1,Apartment / Unit / Flat,boutiqu,206041505,144.96371,-37.817317,861.0,376.0,1945.0,1446.0,16491.0,Melbourne CBD - West,10.0,859.0,206041505.0
https://www.domain.com.au/102-9-collared-close-bundoora-vic-3083-16063983,102/9 Collared Close Bundoora VIC 3083,390.0,2,1,1,Apartment / Unit / Flat,miss,209041217,145.0509525,-37.6954778,638.0,380.0,1689.0,1423.0,5727.0,Bundoora - West,50.0,859.0,209041217.0
https://www.domain.com.au/103-union-street-brunswick-vic-3056-16079358,103 Union Street Brunswick VIC 3056,580.0,3,1,0,House,perfect potenti prime posit one,206011496,144.9534186,-37.7735072,1154.0,450.0,2880.0,2126.0,12296.0,Brunswick - South,10.0,859.0,206011496.0
https://www.domain.com.au/103-102-rankins-road-kensington-vic-3031-16073830,103/102 Rankins Road Kensington VIC 3031,350.0,1,1,0,Apartment / Unit / Flat,live heart citi view,206041121,144.931117,-37.7922671,1246.0,416.0,3063.0,2216.0,9603.0,Kensington (Vic.),10.0,859.0,206041121.0
https://www.domain.com.au/103-246-union-road-ascot-vale-vic-3032-16041655,103/246 Union Road Ascot Vale VIC 3032,420.0,2,2,0,Apartment / Unit / Flat,larg two bedroom apart,206031113,144.9163063,-37.7722096,1080.0,370.0,3024.0,2192.0,13275.0,Ascot Vale,10.0,859.0,206031113.0
https://www.domain.com.au/103-519-521-high-street-road-mount-waverley-vic-3149-15221182,103/519-521 High Street Road Mount Waverley VIC 3149,420.0,1,1,1,Apartment / Unit / Flat,sanctuari close amen,212051323,145.1375998,-37.8707411,797.0,485.0,2353.0,2049.0,13931.0,Mount Waverley - North,20.0,859.0,212051323.0
https://www.domain.com.au/103-56-harp-road-kew-vic-3101-16054693,103/56 Harp Road Kew VIC 3101,475.0,2,1,1,Apartment / Unit / Flat,modern bedroom plu studi nook apart live,207011521,145.0537735,-37.7999882,1104.0,501.0,3364.0,2577.0,10299.0,Kew - South,40.0,859.0,207011521.0
https://www.domain.com.au/104-childs-road-epping-vic-3076-12526277,104 Childs Road Epping VIC 3076,380.0,3,1,2,House,close everyth need,209041432,145.0323926,-37.6606861,635.0,350.0,1599.0,1443.0,7428.0,Epping - South,20.0,859.0,209041432.0
https://www.domain.com.au/104-kellett-street-northcote-vic-3070-15970913,104 Kellett Street Northcote VIC 3070,720.0,4,1,2,House,period charm yard,206021499,145.0146116,-37.7680423,1130.0,461.0,3164.0,2251.0,13353.0,Northcote - East,20.0,859.0,206021499.0
https://www.domain.com.au/104-139-york-street-prahran-vic-3181-16065475,104/139 York Street Prahran VIC 3181,425.0,3,1,0,Apartment / Unit / Flat,modern trendi one bedroom unit,206061136,144.9984824,-37.8476328,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/104-150-clarendon-street-east-melbourne-vic-3002-16076278,104/150 Clarendon Street East Melbourne VIC 3002,950.0,1,1,0,Apartment / Unit / Flat,icon street beauti park view,206041119,144.9835967,-37.8120899,884.0,375.0,2248.0,1511.0,10533.0,Melbourne CBD - East,10.0,859.0,206041503.0
https://www.domain.com.au/104-32-mahvo-street-bentleigh-vic-3204-16067295,104/32 Mahvo Street Bentleigh VIC 3204,490.0,2,1,0,Apartment / Unit / Flat,stylish sophist,208021174,145.0344165,-37.9189522,970.0,491.0,2863.0,2240.0,21242.0,Bentleigh - McKinnon,10.0,859.0,208021174.0
https://www.domain.com.au/104-451-453-south-road-bentleigh-vic-3204-15994430,104/451-453 South Road Bentleigh VIC 3204,425.0,2,1,1,Apartment / Unit / Flat,walk everyth,208021174,145.0375812,-37.933023,970.0,491.0,2863.0,2240.0,21242.0,Bentleigh - McKinnon,10.0,859.0,208021174.0
https://www.domain.com.au/104-60-62-broadway-elwood-vic-3184-15904413,104/60-62 Broadway Elwood VIC 3184,530.0,2,1,1,Apartment / Unit / Flat,execut apart balconi,206051129,144.9829411,-37.8789071,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,20.0,859.0,206051513.0
https://www.domain.com.au/104-94-cade-way-parkville-vic-3052-16004473,104/94 Cade Way Parkville VIC 3052,490.0,2,1,1,Townhouse,spaciou secur,206041124,144.9391165,-37.7784877,588.0,396.0,2567.0,1885.0,7340.0,Parkville,20.0,859.0,206041124.0
https://www.domain.com.au/105-10-porter-street-prahran-vic-3181-16069578,105/10 Porter Street Prahran VIC 3181,410.0,2,1,1,Apartment / Unit / Flat,furnish beauti one bedroom central locat,206061136,144.9900254,-37.8505434,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/105-100-high-street-prahran-vic-3181-16026575,105/100 High Street Prahran VIC 3181,350.0,1,1,0,Studio,larger life studio right stuff,206061136,144.9898838,-37.851564,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,10.0,859.0,206051513.0
https://www.domain.com.au/105-20-bedford-street-reservoir-vic-3073-16069882,105/20 Bedford Street Reservoir VIC 3073,380.0,2,1,1,Apartment / Unit / Flat,enjoy benefit brilliant locat,209021525,145.0077538,-37.7177541,688.0,349.0,1910.0,1401.0,11837.0,Reservoir - South East,10.0,859.0,209021525.0
https://www.domain.com.au/105-288-albert-street-brunswick-vic-3056-14220402,105/288 Albert Street Brunswick VIC 3056,380.0,1,1,0,Apartment / Unit / Flat,stylish apart,206011496,144.9607322,-37.7690051,1154.0,450.0,2880.0,2126.0,12296.0,Brunswick - South,10.0,859.0,206011496.0
https://www.domain.com.au/105-48-oleander-drive-mill-park-vic-3082-16077783,105/48 Oleander Drive Mill Park VIC 3082,375.0,1,1,1,Apartment / Unit / Flat,spaciou stylish apart,209041220,145.078405,-37.653372,731.0,365.0,2053.0,1798.0,15526.0,Mill Park - North,20.0,859.0,209041220.0
https://www.domain.com.au/105-51-53-gaffney-street-coburg-vic-3058-16058287,105/51-53 Gaffney Street Coburg VIC 3058,420.0,2,1,1,Apartment / Unit / Flat,heart,206011498,144.961787,-37.7338265,905.0,450.0,2645.0,2186.0,12155.0,Coburg - West,10.0,859.0,206011498.0
https://www.domain.com.au/105-52-dow-street-port-melbourne-vic-3207-16064063,105/52 Dow Street Port Melbourne VIC 3207,450.0,1,1,0,Apartment / Unit / Flat,stylish one bedder close beach,206051130,144.9404068,-37.8430014,1227.0,430.0,2681.0,2054.0,6447.0,Southbank (West) - South Wharf,50.0,859.0,206041508.0
https://www.domain.com.au/105-54-nott-street-port-melbourne-vic-3207-15110390,105/54 Nott Street Port Melbourne VIC 3207,520.0,2,2,1,Apartment / Unit / Flat,bedroom beauti,206051130,144.9390735,-37.8408338,1227.0,430.0,2681.0,2054.0,6447.0,Southbank (West) - South Wharf,50.0,859.0,206041508.0
https://www.domain.com.au/105-88-cambridge-street-collingwood-vic-3066-15175620,105/88 Cambridge Street Collingwood VIC 3066,500.0,2,2,1,Apartment / Unit / Flat,one bedroom apart washer dryer,206071141,144.9854558,-37.8062006,884.0,375.0,2248.0,1511.0,10533.0,Melbourne CBD - East,20.0,859.0,206041503.0
https://www.domain.com.au/105m-201-powlett-street-east-melbourne-vic-3002-9583067,105M/201 Powlett Street East Melbourne VIC 3002,390.0,1,1,1,Apartment / Unit / Flat,fantast apart fantast address,206041119,144.9856197,-37.8096583,884.0,375.0,2248.0,1511.0,10533.0,Melbourne CBD - East,10.0,859.0,206041503.0
https://www.domain.com.au/106-1344-dandenong-road-hughesdale-vic-3166-16066505,106/1344 Dandenong Road Hughesdale VIC 3166,395.0,1,1,1,Apartment / Unit / Flat,bespok modern bedroom apart,208021180,145.0818589,-37.8899556,935.0,416.0,2540.0,2057.0,6616.0,Hughesdale,20.0,859.0,208021180.0
https://www.domain.com.au/106-15-pascoe-street-pascoe-vale-vic-3044-16070234,106/15 Pascoe Street Pascoe Vale VIC 3044,385.0,2,2,1,Apartment / Unit / Flat,perfect locat,210031538,144.9351071,-37.7167038,971.0,400.0,2470.0,2003.0,14998.0,Pascoe Vale,20.0,859.0,210031538.0
https://www.domain.com.au/106-17-robbs-parade-northcote-vic-3070-16077915,106/17 Robbs Parade Northcote VIC 3070,340.0,1,1,0,Apartment / Unit / Flat,locat finest,206021499,144.9995905,-37.7685243,1130.0,461.0,3164.0,2251.0,13353.0,Northcote - East,10.0,859.0,206021499.0
https://www.domain.com.au/106-182-barkly-street-st-kilda-vic-3182-12838261,106/182 Barkly Street St Kilda VIC 3182,410.0,1,1,1,Apartment / Unit / Flat,locat style,206051513,144.9813415,-37.8686356,1220.0,381.0,2719.0,1788.0,11989.0,St Kilda - Central,20.0,859.0,206051513.0
https://www.domain.com.au/106-191-barkers-road-kew-vic-3101-15873848,106/191 Barkers Road Kew VIC 3101,450.0,2,1,1,Apartment / Unit / Flat,apart,207011521,145.0349115,-37.8141997,1104.0,501.0,3364.0,2577.0,10299.0,Kew - South,20.0,859.0,207011521.0
https://www.domain.com.au/106-29-31-prince-edward-avenue-mckinnon-vic-3204-15972907,106/29-31 Prince Edward Avenue McKinnon VIC 3204,490.0,2,1,1,Apartment / Unit / Flat,spaciou modern two bedroom apart,208021174,145.0403119,-37.9087362,970.0,491.0,2863.0,2240.0,21242.0,Bentleigh - McKinnon,10.0,859.0,208021174.0
https://www.domain.com.au/106-459-royal-parade-parkville-vic-3052-16069952,106/459 Royal Parade Parkville VIC 3052,400.0,1,1,1,Apartment / Unit / Flat,delight,206041124,144.9588174,-37.7821863,588.0,396.0,2567.0,1885.0,7340.0,Parkville,20.0,859.0,206041124.0
