,Year,SA2_codes,Offence Count
360,2015,206051511.0,1114.0
361,2015,206051514.0,2201.5
362,2015,206061135.0,173.0
363,2015,206061136.0,1186.0
364,2015,206061138.0,358.0
365,2015,206061515.0,970.0
366,2015,206071139.0,867.0
367,2015,206071140.0,209.0
368,2015,206071141.0,1290.0
369,2015,206071142.0,1281.0
370,2015,206071143.0,409.0
371,2015,206071518.0,1865.0
372,2015,207011147.0,307.0
373,2015,207011148.0,189.0
374,2015,207011149.0,336.0
375,2015,207011152.0,127.0
376,2015,207011154.0,87.0
377,2015,207011155.0,69.0
378,2015,207011519.0,336.0
379,2015,207011522.0,386.0
380,2015,207021156.0,337.0
381,2015,207021157.0,494.0
382,2015,207021159.0,216.0
383,2015,207021160.0,177.0
384,2015,207021425.0,248.0
385,2015,207031161.0,487.0
386,2015,207031163.0,823.0
387,2015,207031164.0,167.0
388,2015,207031165.0,371.0
389,2015,207031166.0,119.0
390,2015,207031167.0,229.0
391,2015,208011168.0,210.0
392,2015,208011169.0,433.0
393,2015,208011170.0,193.0
394,2015,208011171.0,395.0
395,2015,208011172.0,701.0
396,2015,208011173.0,243.0
397,2015,208021176.0,542.0
398,2015,208021177.0,226.0
399,2015,208021178.0,384.0
400,2015,208021179.0,350.0
401,2015,208021182.0,657.0
402,2015,208021426.0,423.0
403,2015,208031185.0,548.0
404,2015,208031186.0,685.0
405,2015,208031188.0,613.0
406,2015,208031190.0,353.0
407,2015,208031191.0,347.0
408,2015,208031193.0,1008.0
409,2015,208041194.0,275.5
410,2015,208041195.0,668.0
411,2015,209011197.0,576.0
412,2015,209011199.0,873.0
413,2015,209011200.0,300.0
414,2015,209011201.0,1030.0
415,2015,209011202.0,98.5
416,2015,209011204.0,282.0
417,2015,209021205.0,286.0
418,2015,209021428.0,1218.0
419,2015,209021524.0,1431.0
420,2015,209031209.0,395.0
421,2015,209031210.0,112.0
422,2015,209031214.0,111.0
423,2015,209031215.0,263.0
424,2015,209041216.0,831.0
425,2015,209041221.0,774.0
426,2015,209041223.0,707.0
427,2015,209041431.0,945.0
428,2015,209041436.0,457.0
429,2015,209041530.0,516.0
430,2015,210011226.0,661.0
431,2015,210011228.0,148.0
432,2015,210011533.0,275.0
433,2015,210031236.0,1057.0
434,2015,210031237.0,241.0
435,2015,210031535.0,1002.0
436,2015,210051242.0,1768.0
437,2015,210051243.0,423.0
438,2015,210051245.0,363.0
439,2015,210051247.0,735.0
440,2015,210051250.0,570.0
441,2015,210051544.0,2079.0
442,2015,211011251.0,788.0
443,2015,211011254.0,219.0
444,2015,211011256.0,737.0
445,2015,211011260.0,1049.0
446,2015,211011446.0,1137.0
447,2015,211011447.0,889.0
448,2015,211011449.0,98.0
449,2015,211021261.0,84.5
450,2015,211031266.0,1172.0
451,2015,211031267.0,631.0
452,2015,211031450.0,1382.0
453,2015,211041269.0,494.0
454,2015,211041270.0,249.0
455,2015,211041272.0,254.0
456,2015,211051277.0,373.0
457,2015,211051278.0,910.0
458,2015,211051280.0,131.0
459,2015,211051281.0,638.0
460,2015,211051283.0,191.0
461,2015,211051284.0,146.0
462,2015,212021293.0,756.0
463,2015,212021295.0,849.0
464,2015,212021297.0,464.0
465,2015,212021299.0,133.0
466,2015,212021454.0,598.0
467,2015,212021456.0,1831.0
468,2015,212031300.0,2819.0
469,2015,212031306.0,363.0
470,2015,212031562.0,650.0
471,2015,212041309.0,296.0
472,2015,212041310.0,549.0
473,2015,212041317.0,978.0
474,2015,212041318.0,555.0
475,2015,212041460.0,2134.0
476,2015,212041563.0,2985.0
477,2015,212041565.0,492.0
478,2015,212051319.0,302.5
479,2015,212051322.0,674.0
480,2015,212051324.0,430.0
481,2015,212051325.0,710.0
482,2015,212051326.0,762.0
483,2015,212051567.0,605.0
484,2015,213011328.0,1566.5
485,2015,213011331.0,1022.0
486,2015,213011332.0,589.0
487,2015,213011334.0,2318.0
488,2015,213011569.0,1854.0
489,2015,213011570.0,287.0
490,2015,213021341.0,548.0
491,2015,213021343.0,605.0
492,2015,213021344.0,533.0
493,2015,213021346.0,584.0
494,2015,213031347.0,641.0
495,2015,213031348.0,1720.0
496,2015,213031349.0,919.0
497,2015,213031351.0,930.0
498,2015,213031352.0,307.0
499,2015,213051361.0,1808.0
500,2015,213051363.0,591.0
501,2015,213051368.0,2213.0
502,2015,214011370.0,997.0
503,2015,214011371.0,2984.0
504,2015,214011372.0,572.0
505,2015,214011374.0,548.0
506,2015,214011375.0,858.0
507,2016,206011106.0,181.0
508,2016,206011107.0,501.5
509,2016,206011109.0,576.0
510,2016,206011495.0,989.0
511,2016,206021110.0,283.0
512,2016,206021112.0,357.0
513,2016,206021500.0,708.0
514,2016,206031115.0,1133.0
515,2016,206031116.0,598.0
516,2016,206031501.0,406.0
517,2016,206031502.0,506.0
518,2016,206041117.0,739.0
519,2016,206041118.0,748.0
520,2016,206041119.0,548.0
521,2016,206041504.0,1382.0
522,2016,206041506.0,1219.0
523,2016,206041509.0,747.0
524,2016,206041510.0,452.0
525,2016,206051128.0,249.0
526,2016,206051129.0,397.0
527,2016,206051130.0,628.0
528,2016,206051134.0,769.0
529,2016,206051511.0,1043.0
530,2016,206051514.0,2173.0
531,2016,206061135.0,201.0
532,2016,206061136.0,1458.0
533,2016,206061138.0,326.0
534,2016,206061515.0,885.0
535,2016,206071139.0,655.0
536,2016,206071140.0,198.0
537,2016,206071141.0,1509.0
538,2016,206071142.0,1458.0
539,2016,206071143.0,397.0
540,2016,206071518.0,2065.0
541,2016,207011147.0,339.0
542,2016,207011148.0,295.0
543,2016,207011149.0,330.0
544,2016,207011152.0,363.0
545,2016,207011154.0,90.0
546,2016,207011155.0,82.0
547,2016,207011519.0,492.0
548,2016,207011522.0,273.0
549,2016,207021156.0,161.0
550,2016,207021157.0,440.0
551,2016,207021159.0,153.0
552,2016,207021160.0,194.0
553,2016,207021425.0,383.0
554,2016,207031161.0,504.0
555,2016,207031163.0,876.0
556,2016,207031164.0,191.0
557,2016,207031165.0,301.0
558,2016,207031166.0,224.0
559,2016,207031167.0,262.0
560,2016,208011168.0,177.0
561,2016,208011169.0,563.0
562,2016,208011170.0,187.0
563,2016,208011171.0,557.0
564,2016,208011172.0,645.0
565,2016,208011173.0,289.0
566,2016,208021176.0,703.0
567,2016,208021177.0,215.0
568,2016,208021178.0,417.0
569,2016,208021179.0,536.0
570,2016,208021182.0,712.0
571,2016,208021426.0,480.0
572,2016,208031185.0,551.0
573,2016,208031186.0,817.0
574,2016,208031188.0,578.0
575,2016,208031190.0,758.0
576,2016,208031191.0,279.0
577,2016,208031193.0,1136.0
578,2016,208041194.0,338.5
579,2016,208041195.0,721.0
580,2016,209011197.0,593.0
581,2016,209011199.0,920.0
582,2016,209011200.0,293.0
583,2016,209011201.0,1022.0
584,2016,209011202.0,115.0
585,2016,209011204.0,490.0
586,2016,209021205.0,303.0
587,2016,209021428.0,1492.0
588,2016,209021524.0,1871.0
589,2016,209031209.0,523.0
590,2016,209031210.0,109.0
591,2016,209031214.0,104.0
592,2016,209031215.0,233.0
593,2016,209041216.0,1016.0
594,2016,209041221.0,789.0
595,2016,209041223.0,676.0
596,2016,209041431.0,1150.0
597,2016,209041436.0,344.0
598,2016,209041530.0,539.0
599,2016,210011226.0,561.0
600,2016,210011228.0,130.0
601,2016,210011533.0,318.0
602,2016,210031236.0,1297.0
603,2016,210031237.0,434.0
604,2016,210031535.0,1446.0
605,2016,210051242.0,2049.0
606,2016,210051243.0,576.0
607,2016,210051245.0,201.0
608,2016,210051247.0,1052.0
609,2016,210051250.0,600.0
610,2016,210051544.0,2604.0
611,2016,211011251.0,1049.0
612,2016,211011254.0,250.5
613,2016,211011256.0,864.0
614,2016,211011260.0,1024.0
615,2016,211011446.0,1284.0
616,2016,211011447.0,903.0
617,2016,211011449.0,110.0
618,2016,211021261.0,118.0
619,2016,211031266.0,1468.0
620,2016,211031267.0,578.0
621,2016,211031450.0,1481.0
622,2016,211041269.0,624.0
623,2016,211041270.0,278.0
624,2016,211041272.0,352.0
625,2016,211051277.0,523.0
626,2016,211051278.0,770.0
627,2016,211051280.0,226.0
628,2016,211051281.0,608.0
629,2016,211051283.0,263.0
630,2016,211051284.0,99.0
631,2016,212021293.0,954.0
632,2016,212021295.0,1310.0
633,2016,212021297.0,483.0
634,2016,212021299.0,262.0
635,2016,212021454.0,1052.0
636,2016,212021456.0,2065.0
637,2016,212031300.0,3113.0
638,2016,212031306.0,507.0
639,2016,212031562.0,688.0
640,2016,212041309.0,322.0
641,2016,212041310.0,444.0
642,2016,212041317.0,863.0
643,2016,212041318.0,687.0
644,2016,212041460.0,1429.0
645,2016,212041563.0,4525.0
646,2016,212041565.0,643.0
647,2016,212051319.0,424.5
648,2016,212051322.0,689.0
649,2016,212051324.0,419.0
650,2016,212051325.0,373.0
651,2016,212051326.0,908.0
652,2016,212051567.0,695.0
653,2016,213011328.0,1546.0
654,2016,213011331.0,1047.0
655,2016,213011332.0,700.0
656,2016,213011334.0,2229.0
657,2016,213011569.0,1990.0
658,2016,213011570.0,451.0
659,2016,213021341.0,465.0
660,2016,213021343.0,555.0
661,2016,213021344.0,448.0
662,2016,213021346.0,631.0
663,2016,213031347.0,1073.0
664,2016,213031348.0,1606.0
665,2016,213031349.0,1126.0
666,2016,213031351.0,1147.0
667,2016,213031352.0,356.0
668,2016,213051361.0,2041.0
669,2016,213051363.0,456.5
670,2016,213051368.0,2043.0
671,2016,214011370.0,1266.0
672,2016,214011371.0,3081.0
673,2016,214011372.0,462.0
674,2016,214011374.0,580.0
675,2016,214011375.0,1039.0
676,2017,206011106.0,186.0
677,2017,206011107.0,574.0
678,2017,206011109.0,584.0
679,2017,206011495.0,1002.0
680,2017,206021110.0,446.0
681,2017,206021112.0,587.0
682,2017,206021500.0,543.0
683,2017,206031115.0,1225.0
684,2017,206031116.0,569.0
685,2017,206031501.0,430.0
686,2017,206031502.0,631.0
687,2017,206041117.0,607.0
688,2017,206041118.0,1212.0
689,2017,206041119.0,450.0
690,2017,206041504.0,1554.0
691,2017,206041506.0,912.0
692,2017,206041509.0,935.0
693,2017,206041510.0,531.0
694,2017,206051128.0,420.0
695,2017,206051129.0,270.0
696,2017,206051130.0,663.0
697,2017,206051134.0,655.0
698,2017,206051511.0,1178.0
699,2017,206051514.0,2145.0
700,2017,206061135.0,296.0
701,2017,206061136.0,1544.0
702,2017,206061138.0,421.0
703,2017,206061515.0,885.0
704,2017,206071139.0,434.0
705,2017,206071140.0,297.0
706,2017,206071141.0,1073.0
707,2017,206071142.0,1402.0
708,2017,206071143.0,669.0
709,2017,206071518.0,1708.0
710,2017,207011147.0,277.0
711,2017,207011148.0,183.0
712,2017,207011149.0,496.0
713,2017,207011152.0,199.0
714,2017,207011154.0,111.0
715,2017,207011155.0,75.0
716,2017,207011519.0,526.0
717,2017,207011522.0,467.0
718,2017,207021156.0,195.0
719,2017,207021157.0,336.0
720,2017,207021159.0,200.0
721,2017,207021160.0,240.0
722,2017,207021425.0,778.0
723,2017,207031161.0,632.0
724,2017,207031163.0,790.0
725,2017,207031164.0,264.0
726,2017,207031165.0,310.0
727,2017,207031166.0,347.0
728,2017,207031167.0,302.0
729,2017,208011168.0,349.0
730,2017,208011169.0,492.0
731,2017,208011170.0,273.0
732,2017,208011171.0,382.0
733,2017,208011172.0,651.0
734,2017,208011173.0,254.0
735,2017,208021176.0,754.0
736,2017,208021177.0,251.0
737,2017,208021178.0,478.0
738,2017,208021179.0,557.0
739,2017,208021182.0,709.0
740,2017,208021426.0,646.0
741,2017,208031185.0,604.0
742,2017,208031186.0,811.0
743,2017,208031188.0,600.0
744,2017,208031190.0,593.0
745,2017,208031191.0,299.0
746,2017,208031193.0,1166.0
747,2017,208041194.0,361.0
748,2017,208041195.0,736.0
749,2017,209011197.0,707.0
750,2017,209011199.0,1113.0
751,2017,209011200.0,442.0
752,2017,209011201.0,714.0
753,2017,209011202.0,113.0
754,2017,209011204.0,432.0
755,2017,209021205.0,240.0
756,2017,209021428.0,1468.0
757,2017,209021524.0,1690.0
758,2017,209031209.0,497.0
759,2017,209031210.0,136.0
760,2017,209031214.0,137.0
761,2017,209031215.0,287.0
762,2017,209041216.0,1137.0
763,2017,209041221.0,549.0
764,2017,209041223.0,591.0
765,2017,209041431.0,1033.0
766,2017,209041436.0,425.0
767,2017,209041530.0,528.0
768,2017,210011226.0,745.0
769,2017,210011228.0,148.0
770,2017,210011533.0,293.0
771,2017,210031236.0,1127.0
772,2017,210031237.0,423.0
773,2017,210031535.0,1415.0
774,2017,210051242.0,2087.0
775,2017,210051243.0,355.0
776,2017,210051245.0,269.0
777,2017,210051247.0,1241.0
778,2017,210051250.0,632.0
779,2017,210051544.0,2333.0
780,2017,211011251.0,925.0
781,2017,211011254.0,200.0
782,2017,211011256.0,648.0
783,2017,211011260.0,990.0
784,2017,211011446.0,1066.0
785,2017,211011447.0,1056.0
786,2017,211011449.0,194.0
787,2017,211021261.0,115.0
788,2017,211031266.0,1199.0
789,2017,211031267.0,441.0
790,2017,211031450.0,1592.0
791,2017,211041269.0,752.0
792,2017,211041270.0,426.0
793,2017,211041272.0,416.0
794,2017,211051277.0,464.0
795,2017,211051278.0,804.0
796,2017,211051280.0,184.0
797,2017,211051281.0,678.0
798,2017,211051283.0,260.0
799,2017,211051284.0,124.0
800,2017,212021293.0,916.0
801,2017,212021295.0,1163.0
802,2017,212021297.0,832.0
803,2017,212021299.0,221.0
804,2017,212021454.0,628.0
805,2017,212021456.0,1634.0
806,2017,212031300.0,3386.0
807,2017,212031306.0,622.0
808,2017,212031562.0,868.0
809,2017,212041309.0,388.0
810,2017,212041310.0,781.0
811,2017,212041317.0,1069.0
812,2017,212041318.0,794.0
813,2017,212041460.0,1290.0
814,2017,212041563.0,4791.0
815,2017,212041565.0,379.0
816,2017,212051319.0,440.5
817,2017,212051322.0,806.0
818,2017,212051324.0,580.0
819,2017,212051325.0,525.0
820,2017,212051326.0,935.0
821,2017,212051567.0,975.0
822,2017,213011328.0,1520.0
823,2017,213011331.0,939.0
824,2017,213011332.0,728.0
825,2017,213011334.0,2679.0
826,2017,213011569.0,2214.0
827,2017,213011570.0,518.0
828,2017,213021341.0,408.0
829,2017,213021343.0,447.0
830,2017,213021344.0,455.0
831,2017,213021346.0,607.0
832,2017,213031347.0,505.0
833,2017,213031348.0,1760.0
834,2017,213031349.0,1129.0
835,2017,213031351.0,853.0
836,2017,213031352.0,373.0
837,2017,213051361.0,2269.0
838,2017,213051363.0,431.0
839,2017,213051368.0,2235.0
840,2017,214011370.0,872.0
841,2017,214011371.0,3501.0
842,2017,214011372.0,575.0
843,2017,214011374.0,590.0
844,2017,214011375.0,1046.0
845,2018,206011106.0,232.0
846,2018,206011107.0,539.0
847,2018,206011109.0,557.0
848,2018,206011495.0,1146.0
849,2018,206021110.0,395.0
850,2018,206021112.0,500.0
851,2018,206021500.0,513.0
852,2018,206031115.0,1181.0
853,2018,206031116.0,671.0
854,2018,206031501.0,402.0
855,2018,206031502.0,543.0
856,2018,206041117.0,1061.0
857,2018,206041118.0,1371.0
858,2018,206041119.0,452.0
859,2018,206041504.0,1506.0
860,2018,206041506.0,1179.0
861,2018,206041509.0,1039.0
862,2018,206041510.0,591.0
863,2018,206051128.0,315.0
864,2018,206051129.0,352.0
865,2018,206051130.0,676.0
866,2018,206051134.0,698.0
867,2018,206051511.0,1290.0
868,2018,206051514.0,1963.5
869,2018,206061135.0,409.0
870,2018,206061136.0,1559.0
871,2018,206061138.0,272.0
872,2018,206061515.0,979.0
873,2018,206071139.0,381.0
874,2018,206071140.0,236.0
875,2018,206071141.0,1062.0
876,2018,206071142.0,1402.0
877,2018,206071143.0,606.0
878,2018,206071518.0,2312.0
879,2018,207011147.0,371.0
880,2018,207011148.0,206.0
881,2018,207011149.0,761.0
882,2018,207011152.0,186.0
883,2018,207011154.0,101.0
884,2018,207011155.0,95.0
885,2018,207011519.0,575.0
886,2018,207011522.0,474.0
887,2018,207021156.0,256.0
888,2018,207021157.0,473.0
889,2018,207021159.0,288.0
890,2018,207021160.0,180.0
891,2018,207021425.0,545.0
892,2018,207031161.0,649.0
893,2018,207031163.0,781.0
894,2018,207031164.0,201.0
895,2018,207031165.0,304.0
896,2018,207031166.0,356.0
897,2018,207031167.0,284.0
898,2018,208011168.0,267.0
899,2018,208011169.0,541.0
900,2018,208011170.0,196.0
901,2018,208011171.0,649.0
902,2018,208011172.0,661.0
903,2018,208011173.0,493.0
904,2018,208021176.0,755.0
905,2018,208021177.0,227.0
906,2018,208021178.0,489.0
907,2018,208021179.0,486.0
908,2018,208021182.0,742.0
909,2018,208021426.0,436.0
910,2018,208031185.0,515.0
911,2018,208031186.0,679.0
912,2018,208031188.0,627.0
913,2018,208031190.0,518.0
914,2018,208031191.0,335.0
915,2018,208031193.0,1241.0
916,2018,208041194.0,292.0
917,2018,208041195.0,720.0
