,index,name,cost_text,Bed,Bath,Park,property_type,desc_head,LocID
8785,https://www.domain.com.au/3-9-kingston-street-keilor-park-vic-3042-14491574,3/9 Kingston Street Keilor Park VIC 3042,380.0,2,1,1,Apartment / Unit / Flat,great two bedroom,210011228
8786,https://www.domain.com.au/7-1100-sydney-road-fawkner-vic-3060-15898725,7/1100 Sydney Road Fawkner VIC 3060,380.0,2,2,1,Townhouse,right opposit train station,210031237
8787,https://www.domain.com.au/2-kimberley-street-lalor-vic-3075-16074782,2 Kimberley Street Lalor VIC 3075,380.0,3,1,1,House,quiet court locat,209041530
8788,https://www.domain.com.au/7-7-9-faussett-street-albert-park-vic-3206-15803546,7/7-9 Faussett Street Albert Park VIC 3206,380.0,1,1,1,Apartment / Unit / Flat,fulli renov superb locat,206051128
8789,https://www.domain.com.au/6-st-ives-road-bentleigh-east-vic-3165-15993201,6 St Ives Road Bentleigh East VIC 3165,380.0,2,1,1,House,love solid brick home month excel home move,208021426
8790,https://www.domain.com.au/4-211-esplanade-west-port-melbourne-vic-3207-16046297,4/211 Esplanade West Port Melbourne VIC 3207,380.0,4,2,8,Apartment / Unit / Flat,light fill one bedroom apart,206051130
8791,https://www.domain.com.au/15-byron-road-kilsyth-vic-3137-16069607,15 Byron Road Kilsyth VIC 3137,380.0,3,1,2,House,spaciou famili home month leas,211031450
8792,https://www.domain.com.au/308-48-oleander-drive-mill-park-vic-3082-16051735,308/48 Oleander Drive Mill Park VIC 3082,380.0,3,1,1,Apartment / Unit / Flat,mason point live,209041220
8793,https://www.domain.com.au/15-norval-crescent-coolaroo-vic-3048-15338458,15 Norval Crescent Coolaroo VIC 3048,380.0,3,1,2,House,perfect famili home,210051243
8794,https://www.domain.com.au/404-466-lygon-street-brunswick-vic-3056-16072893,404/466 Lygon Street Brunswick VIC 3056,380.0,2,1,1,Apartment / Unit / Flat,brand new bedroom apart,206011106
8795,https://www.domain.com.au/1-12-hawthorn-road-caulfield-north-vic-3161-16047587,1/12 Hawthorn Road Caulfield North VIC 3161,380.0,2,1,1,Semi-Detached,semi detach home,208021177
8796,https://www.domain.com.au/16-40-young-street-moonee-ponds-vic-3039-16076867,16/40 Young Street Moonee Ponds VIC 3039,380.0,1,1,1,Apartment / Unit / Flat,bright two bedroom unit balconi minut transport,206031116
8797,https://www.domain.com.au/2a-40-cameron-road-croydon-vic-3136-10254882,2A/40 Cameron Road Croydon VIC 3136,380.0,2,1,1,Apartment / Unit / Flat,inspect hold,211031450
8798,https://www.domain.com.au/2-6-harrier-street-werribee-vic-3030-16053077,2/6 Harrier Street Werribee VIC 3030,380.0,3,1,1,House,bedroom unit rent,213051467
8799,https://www.domain.com.au/4-50-robert-street-bentleigh-vic-3204-15889622,4/50 Robert Street Bentleigh VIC 3204,380.0,2,1,1,Apartment / Unit / Flat,spaciou partial furnish bedroom apart,208021174
8800,https://www.domain.com.au/2-20-22-rathcown-road-reservoir-vic-3073-16051706,2/20-22 Rathcown Road Reservoir VIC 3073,380.0,2,1,1,Apartment / Unit / Flat,beauti privat courtyard,209021523
8801,https://www.domain.com.au/31-madison-avenue-narre-warren-vic-3805-16032054,31 Madison Avenue Narre Warren VIC 3805,380.0,3,1,4,House,three bedroom home close everyth,212021455
8802,https://www.domain.com.au/10-130-rathmines-road-hawthorn-east-vic-3123-15911307,10/130 Rathmines Road Hawthorn East VIC 3123,375.0,2,1,1,Apartment / Unit / Flat,elev bright bedroom apart,207011152
8803,https://www.domain.com.au/20-3-campaspe-way-point-cook-vic-3030-16071303,20/3 Campaspe Way Point Cook VIC 3030,375.0,4,2,2,Apartment / Unit / Flat,modern villa unit within quiet estat,213051581
8804,https://www.domain.com.au/10-84-rockbank-rd-ardeer-vic-3022-15978682,10/84 Rockbank Rd Ardeer VIC 3022,375.0,3,2,1,House,two bedroom townhous,213011328
8805,https://www.domain.com.au/40-padstum-avenue-lalor-vic-3075-15483574,40 Padstum Avenue Lalor VIC 3075,375.0,3,2,1,House,perfect famili live,209041530
8806,https://www.domain.com.au/22-totterdown-way-werribee-vic-3030-14245249,22 Totterdown Way Werribee VIC 3030,375.0,3,2,1,House,cozi famili home estat,213051468
8807,https://www.domain.com.au/15-60-o-shanassy-st-north-melbourne-vic-3051-9749357,15/60 O'shanassy St North Melbourne VIC 3051,375.0,1,1,0,Apartment / Unit / Flat,renov stylish apart,206041506
8808,https://www.domain.com.au/3-greenbrook-drive-epping-vic-3076-16073331,3 Greenbrook Drive Epping VIC 3076,375.0,3,2,2,House,charm bedroom famili home,209041432
8809,https://www.domain.com.au/5-29-elliott-avenue-carnegie-vic-3163-16033421,5/29 Elliott Avenue Carnegie VIC 3163,375.0,2,1,0,Apartment / Unit / Flat,readi,208021176
8810,https://www.domain.com.au/13-faelen-street-burwood-vic-3125-16054903,13 Faelen Street Burwood VIC 3125,375.0,4,3,2,House,walk univers,207031165
8811,https://www.domain.com.au/15-tiverton-terrace-werribee-vic-3030-15152271,15 Tiverton Terrace Werribee VIC 3030,375.0,4,1,2,House,brand new spaciou four bedroom home,213051468
8812,https://www.domain.com.au/802-613-swanston-street-carlton-vic-3053-16060229,802/613 Swanston Street Carlton VIC 3053,375.0,1,1,0,Apartment / Unit / Flat,boast brillianc beam apart,206041117
8813,https://www.domain.com.au/44-358-sydenham-road-sydenham-vic-3037-15051699,44/358 Sydenham Road Sydenham VIC 3037,375.0,4,2,2,House,open inspect,213011339
8814,https://www.domain.com.au/4-36-cromwell-road-south-yarra-vic-3141-15968014,4/36 Cromwell Road South Yarra VIC 3141,375.0,1,1,0,Apartment / Unit / Flat,neat two bedroom apart,206061516
8815,https://www.domain.com.au/104-226-waverley-road-malvern-east-vic-3145-16064029,104/226 Waverley Road Malvern East VIC 3145,375.0,4,1,4,Apartment / Unit / Flat,modern one bedroom apart close uni,208041195
8816,https://www.domain.com.au/2-64-talbot-street-altona-meadows-vic-3028-16051392,2/64 Talbot Street Altona Meadows VIC 3028,375.0,3,1,2,Apartment / Unit / Flat,heart meadow,213021342
8817,https://www.domain.com.au/15-quinn-street-deer-park-vic-3023-16061737,15 Quinn Street Deer Park VIC 3023,375.0,3,1,1,House,close conveni,213011569
8818,https://www.domain.com.au/305-11-13-bourke-street-ringwood-vic-3134-16029063,305/11-13 Bourke Street Ringwood VIC 3134,375.0,2,1,1,Apartment / Unit / Flat,green edg urban style,211031266
8819,https://www.domain.com.au/402-82-hawdon-street-heidelberg-vic-3084-16069594,402/82 Hawdon Street Heidelberg VIC 3084,375.0,2,2,1,Apartment / Unit / Flat,lifestyl focus top town apart sweep view,209011198
8820,https://www.domain.com.au/2-3-jessie-street-northcote-vic-3070-16078331,2/3 Jessie Street Northcote VIC 3070,375.0,3,2,2,Apartment / Unit / Flat,two bedroom unit,206021499
8821,https://www.domain.com.au/315a-118-cairnlea-drive-cairnlea-vic-3023-15331883,315A/118 Cairnlea Drive Cairnlea VIC 3023,375.0,2,1,1,Apartment / Unit / Flat,beauti appoint light fill apart,213011329
8822,https://www.domain.com.au/2-39-chaleyer-street-reservoir-vic-3073-16072046,2/39 Chaleyer Street Reservoir VIC 3073,375.0,2,1,1,Apartment / Unit / Flat,inner citi live,209021525
8823,https://www.domain.com.au/eltham-vic-3095-16049957,Eltham VIC 3095,375.0,4,2,2,Apartment / Unit / Flat,delight mud brick cottag,209031209
8824,https://www.domain.com.au/2-1-palm-court-st-kilda-east-vic-3183-16062930,2/1 Palm Court St Kilda East VIC 3183,375.0,1,1,1,Apartment / Unit / Flat,pleas click request inspect button regist next avail inspect,206051134
8825,https://www.domain.com.au/2b-fay-street-seaford-vic-3198-16059337,2B Fay Street Seaford VIC 3198,375.0,3,1,3,Apartment / Unit / Flat,neat tidi bedroom home,214011375
8826,https://www.domain.com.au/105-48-oleander-drive-mill-park-vic-3082-16077783,105/48 Oleander Drive Mill Park VIC 3082,375.0,1,1,1,Apartment / Unit / Flat,spaciou stylish apart,209041220
8827,https://www.domain.com.au/206-88-altona-street-kensington-vic-3031-16030001,206/88 Altona Street Kensington VIC 3031,375.0,1,1,1,Apartment / Unit / Flat,modern one bedroom apart,206041121
8828,https://www.domain.com.au/5-57-59-high-street-road-ashwood-vic-3147-15937215,5/57-59 High Street Road Ashwood VIC 3147,375.0,2,1,1,House,low mainten live moment villag,212051319
8829,https://www.domain.com.au/27-ian-street-noble-park-vic-3174-12153626,27 Ian Street Noble Park VIC 3174,375.0,1,1,1,Studio,retail space,212041459
8830,https://www.domain.com.au/2-1029-pascoe-vale-road-jacana-vic-3047-15672539,2/1029 Pascoe Vale Road Jacana VIC 3047,375.0,2,1,1,House,want space,210051242
8831,https://www.domain.com.au/311-1-grosvenor-street-doncaster-vic-3108-16050757,311/1 Grosvenor Street Doncaster VIC 3108,375.0,2,1,1,Apartment / Unit / Flat,pearl walk,207021157
8832,https://www.domain.com.au/204-849-burwood-road-hawthorn-east-vic-3123-16080637,204/849 Burwood Road Hawthorn East VIC 3123,375.0,1,1,1,Apartment / Unit / Flat,luxuri floor apart heart action,207011152
8833,https://www.domain.com.au/12-115-eskdale-road-caulfield-north-vic-3161-16040694,12/115 Eskdale Road Caulfield North VIC 3161,375.0,1,1,1,House,open cancel vibrant apart sure impress,208021177
8834,https://www.domain.com.au/3-102-truganini-road-carnegie-vic-3163-15350999,3/102 Truganini Road Carnegie VIC 3163,375.0,3,2,1,Apartment / Unit / Flat,two bedroom unit perfect locat,208021176
8835,https://www.domain.com.au/3-24-kelvinside-road-noble-park-vic-3174-16041685,3/24 Kelvinside Road Noble Park VIC 3174,375.0,2,1,0,Apartment / Unit / Flat,locat locat,212041459
8836,https://www.domain.com.au/10-332-pascoe-vale-rd-essendon-vic-3040-15866091,10/332 Pascoe Vale Rd Essendon VIC 3040,375.0,2,1,1,Apartment / Unit / Flat,vale road,206031502
8837,https://www.domain.com.au/7-15-sherwood-street-richmond-vic-3121-12641654,7/15 Sherwood Street Richmond VIC 3121,375.0,2,1,1,Apartment / Unit / Flat,fab bright fresh close,206071517
8838,https://www.domain.com.au/328-highbury-road-mount-waverley-vic-3149-15980505,328 Highbury Road Mount Waverley VIC 3149,375.0,3,1,1,House,month leas,212051323
8839,https://www.domain.com.au/8-8-rosstown-road-carnegie-vic-3163-16064917,8/8 Rosstown Road Carnegie VIC 3163,375.0,2,1,1,House,larg light fill lifestyl,208021176
8840,https://www.domain.com.au/2-29-grandview-street-glenroy-vic-3046-16052316,2/29 Grandview Street Glenroy VIC 3046,375.0,2,1,0,Apartment / Unit / Flat,applic link app snug com appli,210031536
8841,https://www.domain.com.au/7-22-mitford-street-st-kilda-vic-3182-15959728,7/22 Mitford Street St Kilda VIC 3182,375.0,2,1,1,Apartment / Unit / Flat,fantast locat close popular st shop beach,206051513
8842,https://www.domain.com.au/1308-31-a-beckett-street-melbourne-vic-3000-15987732,1308/31 A'beckett Street Melbourne VIC 3000,375.0,1,1,0,Apartment / Unit / Flat,unfurnish one bedroom apart next central,206041504
8843,https://www.domain.com.au/2-11-norman-road-croydon-vic-3136-12716454,2/11 Norman Road Croydon VIC 3136,375.0,1,1,0,Apartment / Unit / Flat,close everyth,211031451
8844,https://www.domain.com.au/25-berger-street-dallas-vic-3047-16067823,25 Berger Street Dallas VIC 3047,375.0,3,1,1,House,spaciou home,210051243
8845,https://www.domain.com.au/78-shaws-road-werribee-vic-3030-15880651,78 Shaws Road Werribee VIC 3030,375.0,4,2,2,House,locat locat locat,213051467
8846,https://www.domain.com.au/1-2a-linlithgow-street-mitcham-vic-3132-16042100,1/2a Linlithgow Street Mitcham VIC 3132,375.0,2,1,1,Apartment / Unit / Flat,central locat,211041270
8847,https://www.domain.com.au/503-1-olive-york-way-brunswick-west-vic-3055-14209679,503/1 Olive York Way Brunswick West VIC 3055,375.0,1,1,1,Apartment / Unit / Flat,inspect today,206011107
8848,https://www.domain.com.au/46-mount-view-road-thomastown-vic-3074-15304645,46 Mount View Road Thomastown VIC 3074,375.0,3,1,1,House,bedroom spaciou famili home,209041223
8849,https://www.domain.com.au/1-31-docker-street-elwood-vic-3184-16069460,1/31 Docker Street Elwood VIC 3184,375.0,1,1,1,Apartment / Unit / Flat,beauti,206051129
8850,https://www.domain.com.au/13-glenrosa-court-st-albans-vic-3021-14249912,13 Glenrosa Court St Albans VIC 3021,375.0,3,1,2,House,conveni locat,213011334
8851,https://www.domain.com.au/lg01-28-galileo-gateway-bundoora-vic-3083-16072341,LG01/28 Galileo Gateway Bundoora VIC 3083,375.0,2,2,1,Apartment / Unit / Flat,perfect locat,209021205
8852,https://www.domain.com.au/1a-lyndall-court-hoppers-crossing-vic-3029-16075003,1A Lyndall Court Hoppers Crossing VIC 3029,375.0,3,1,2,House,perfect locat,213051362
8853,https://www.domain.com.au/2-40-osborne-avenue-glen-iris-vic-3146-15921096,2/40 Osborne Avenue Glen Iris VIC 3146,375.0,1,1,1,Apartment / Unit / Flat,renov spaciou ground floor one bedder video avail,208041194
8854,https://www.domain.com.au/9-22a-rockley-road-south-yarra-vic-3141-16039895,9/22A Rockley Road South Yarra VIC 3141,375.0,2,1,1,Apartment / Unit / Flat,top floor northern sun,206061515
8855,https://www.domain.com.au/unit-1-72-duffy-street-epping-vic-3076-16064186,Unit 1/72 Duffy Street Epping VIC 3076,375.0,2,1,2,Townhouse,walk distanc everyth,209041432
8856,https://www.domain.com.au/5209-185-weston-street-brunswick-east-vic-3057-14142859,5209/185 Weston Street Brunswick East VIC 3057,375.0,2,1,1,Apartment / Unit / Flat,two bedroom,206011106
8857,https://www.domain.com.au/11-283-285-williamstown-road-yarraville-vic-3013-14882733,11/283-285 Williamstown Road Yarraville VIC 3013,375.0,2,1,1,Apartment / Unit / Flat,newli renov stylish apart,213031352
8858,https://www.domain.com.au/3-32-macpherson-street-footscray-vic-3011-16048207,3/32 Macpherson Street Footscray VIC 3011,375.0,2,1,1,Apartment / Unit / Flat,sunni ground floor one bedroom apart,213031348
8859,https://www.domain.com.au/775a-glen-huntly-road-caulfield-vic-3162-15867465,775A Glen Huntly Road Caulfield VIC 3162,375.0,1,1,1,Townhouse,shop top apart rear garden,208021178
8860,https://www.domain.com.au/g05-817-819-centre-road-bentleigh-east-vic-3165-16001421,G05/817-819 Centre Road Bentleigh East VIC 3165,375.0,1,1,1,Apartment / Unit / Flat,bedroom bathroom apart perfect locat,208021426
8861,https://www.domain.com.au/31-tilson-drive-vermont-vic-3133-16038152,31 Tilson Drive Vermont VIC 3133,375.0,3,1,1,Villa,villa unit villag,211041272
8862,https://www.domain.com.au/5-florence-court-dandenong-vic-3175-16018053,5 Florence Court Dandenong VIC 3175,375.0,2,1,1,House,garden delight immacul bedroom home sure pleas,212041563
8863,https://www.domain.com.au/207-120-buckley-street-essendon-vic-3040-16079117,207/120 Buckley Street Essendon VIC 3040,375.0,1,1,1,Apartment / Unit / Flat,luxuri live prime locat,206031502
8864,https://www.domain.com.au/29-norman-street-st-albans-vic-3021-13134446,29 Norman Street St Albans VIC 3021,375.0,3,1,1,House,bedder st,213011334
8865,https://www.domain.com.au/110-118-cairnlea-drive-cairnlea-vic-3023-16031427,110/118 Cairnlea Drive Cairnlea VIC 3023,375.0,3,1,2,House,apart live,213011329
8866,https://www.domain.com.au/6-806-808-warrigal-road-malvern-east-vic-3145-14895144,6/806-808 Warrigal Road Malvern East VIC 3145,375.0,2,1,1,Apartment / Unit / Flat,stylish bedder apart,208041195
8867,https://www.domain.com.au/10-46-47-nepean-highway-seaford-vic-3198-15970224,10/46-47 Nepean Highway Seaford VIC 3198,375.0,2,1,1,Apartment / Unit / Flat,pleas click request inspect button regist next avail inspect,214011375
8868,https://www.domain.com.au/423-347-camberwell-rd-camberwell-vic-3124-16079480,423/347 Camberwell Rd Camberwell VIC 3124,375.0,1,1,1,Apartment / Unit / Flat,luxuri bedroom abod,207011149
8869,https://www.domain.com.au/7-314-neerim-road-carnegie-vic-3163-16047901,7/314 Neerim Road Carnegie VIC 3163,375.0,2,1,1,Apartment / Unit / Flat,stylish one bedroom apart,208021176
8870,https://www.domain.com.au/31-82-park-street-st-kilda-west-vic-3182-16066904,31/82 Park Street St Kilda West VIC 3182,375.0,1,1,1,Apartment / Unit / Flat,gem miss,206051514
8871,https://www.domain.com.au/311-2-clark-street-williams-landing-vic-3027-16074862,311/2 Clark Street Williams Landing VIC 3027,375.0,2,1,2,Apartment / Unit / Flat,new apart great locat,213051363
8872,https://www.domain.com.au/3-228-rathmines-street-fairfield-vic-3078-15935819,3/228 Rathmines Street Fairfield VIC 3078,375.0,2,1,1,Apartment / Unit / Flat,courtyard lover within,206021110
8873,https://www.domain.com.au/423-347-camberwell-rd-camberwell-vic-3124-16058016,423/347 Camberwell Rd Camberwell VIC 3124,375.0,3,2,4,Apartment / Unit / Flat,luxuri bedroom abod,207011149
8874,https://www.domain.com.au/18-31-garfield-street-cheltenham-vic-3192-16075595,18/31 Garfield Street Cheltenham VIC 3192,375.0,2,1,1,Apartment / Unit / Flat,modern secur bedroom apart,208031188
8875,https://www.domain.com.au/3-korowa-street-sunshine-west-vic-3020-16027089,3 Korowa Street Sunshine West VIC 3020,375.0,3,1,2,House,lifestyl conveni,213011338
8876,https://www.domain.com.au/10-herman-road-lalor-vic-3075-15701799,10 Herman Road Lalor VIC 3075,375.0,4,1,3,Townhouse,delight,209041530
8877,https://www.domain.com.au/16-lindsay-street-frankston-north-vic-3200-16055085,16 Lindsay Street Frankston North VIC 3200,375.0,2,1,0,House,set high hill spaciou bdrm bath famili home,214011372
8878,https://www.domain.com.au/11-15-17-crimea-street-st-kilda-vic-3182-16066895,11/15-17 Crimea Street St Kilda VIC 3182,375.0,1,1,1,Apartment / Unit / Flat,pet friendli neat one bedder quiet tree line street,206051513
8879,https://www.domain.com.au/4-7-vale-street-pascoe-vale-vic-3044-16079115,4/7 Vale Street Pascoe Vale VIC 3044,375.0,3,2,2,Apartment / Unit / Flat,versatil enviabl posit,210031537
8880,https://www.domain.com.au/3-8-ferguson-street-spotswood-vic-3015-13281311,3/8 Ferguson Street Spotswood VIC 3015,375.0,3,1,2,Apartment / Unit / Flat,light fill villa unit,213021344
8881,https://www.domain.com.au/1-425-brunswick-road-brunswick-vic-3056-16056624,1/425 Brunswick Road Brunswick VIC 3056,375.0,2,1,1,House,huge two bedroom apart,206011107
8882,https://www.domain.com.au/19-kemp-avenue-thomastown-vic-3074-16003264,19 Kemp Avenue Thomastown VIC 3074,375.0,3,1,2,House,locat matter virtual inspect avail,209041223
8883,https://www.domain.com.au/14-tenterden-place-mill-park-vic-3082-16007839,14 Tenterden Place Mill Park VIC 3082,375.0,3,1,5,House,beauti heart mill park,209041221
8884,https://www.domain.com.au/63-king-george-parade-dandenong-vic-3175-15963386,63 King George Parade Dandenong VIC 3175,375.0,3,1,1,House,close amen greater,212041563
8885,https://www.domain.com.au/201-356-carlisle-street-balaclava-vic-3183-16065312,201/356 Carlisle Street Balaclava VIC 3183,375.0,2,1,1,Apartment / Unit / Flat,one bedroom apart st,206051134
8886,https://www.domain.com.au/308-360-lygon-street-brunswick-east-vic-3057-15964630,308/360 Lygon Street Brunswick East VIC 3057,375.0,1,1,1,Apartment / Unit / Flat,live close citi,206011106
8887,https://www.domain.com.au/1-21-new-street-ringwood-vic-3134-16076870,1/21 New Street Ringwood VIC 3134,370.0,2,2,1,Apartment / Unit / Flat,great locat bedroom,211031266
8888,https://www.domain.com.au/1-108-hotham-street-st-kilda-east-vic-3183-16063486,1/108 Hotham Street St Kilda East VIC 3183,370.0,2,1,0,Apartment / Unit / Flat,larg spaciou,208021177
8889,https://www.domain.com.au/1a-1-wilkinson-street-reservoir-vic-3073-16022043,1A/1 Wilkinson Street Reservoir VIC 3073,370.0,2,2,2,Apartment / Unit / Flat,stylish pad outdoor live,209021525
8890,https://www.domain.com.au/20-rockwood-st-ardeer-vic-3022-15076617,20 Rockwood St Ardeer VIC 3022,370.0,3,2,2,House,great locat,213011328
8891,https://www.domain.com.au/2-14-clunes-street-kingsbury-vic-3083-15278613,2/14 Clunes Street Kingsbury VIC 3083,370.0,3,1,2,House,locat locat,209021205
8892,https://www.domain.com.au/1-105-boyd-street-dandenong-north-vic-3175-13642420,1/105 Boyd Street Dandenong North VIC 3175,370.0,2,1,1,Apartment / Unit / Flat,low mainten live,212041312
8893,https://www.domain.com.au/12-757-burwood-road-hawthorn-east-vic-3123-16055102,12/757 Burwood Road Hawthorn East VIC 3123,370.0,1,1,0,Apartment / Unit / Flat,privat oasi,207011152
8894,https://www.domain.com.au/28-358-sydenham-road-sydenham-vic-3037-16034299,28/358 Sydenham Road Sydenham VIC 3037,370.0,2,1,1,Townhouse,open inspect,213011339
8895,https://www.domain.com.au/516-77-river-street-south-yarra-vic-3141-16080824,516/77 River Street South Yarra VIC 3141,370.0,2,1,1,Apartment / Unit / Flat,bedroom apart river,206061515
8896,https://www.domain.com.au/70-spring-street-thomastown-vic-3074-16054676,70 Spring Street Thomastown VIC 3074,370.0,3,1,1,House,locat locat locat,209041223
8897,https://www.domain.com.au/201-24-oleander-drive-mill-park-vic-3082-15606040,201/24 Oleander Drive Mill Park VIC 3082,370.0,2,2,1,Apartment / Unit / Flat,stun modern apart,209041220
8898,https://www.domain.com.au/330-grimshaw-street-watsonia-north-vic-3087-16064839,330 Grimshaw Street Watsonia North VIC 3087,370.0,3,1,3,House,spaciou famili home,209011204
8899,https://www.domain.com.au/8-180-riversdale-road-hawthorn-vic-3122-16005634,8/180 Riversdale Road Hawthorn VIC 3122,370.0,2,1,1,Apartment / Unit / Flat,updat apart open floor plan,207011520
8900,https://www.domain.com.au/95-princes-highway-werribee-vic-3030-16029702,95 Princes Highway Werribee VIC 3030,370.0,3,2,1,House,princess highway,213051368
8901,https://www.domain.com.au/62-frensham-road-watsonia-vic-3087-16069910,62 Frensham Road Watsonia VIC 3087,370.0,2,1,1,House,afford three bedroom home surround conveni,209011204
8902,https://www.domain.com.au/1-103-william-street-lalor-vic-3075-16049906,1/103 William Street Lalor VIC 3075,370.0,3,1,1,Apartment / Unit / Flat,modern famili home,209041529
8903,https://www.domain.com.au/1-rhodes-street-st-albans-vic-3021-15793339,1 Rhodes Street St Albans VIC 3021,370.0,3,2,2,House,home brick veneer gem walk distanc station,213011335
8904,https://www.domain.com.au/1-1-haven-court-cranbourne-vic-3977-16066375,1/1 Haven Court Cranbourne VIC 3977,370.0,1,1,1,Apartment / Unit / Flat,bedroom famili home,212031300
8905,https://www.domain.com.au/1-45-george-street-st-albans-vic-3021-16020113,1/45 George Street St Albans VIC 3021,370.0,3,1,1,House,conveni doorstep,213011334
8906,https://www.domain.com.au/65-isla-avenue-glenroy-vic-3046-13235529,65 Isla Avenue Glenroy VIC 3046,370.0,3,1,2,House,inspect move,210031535
8907,https://www.domain.com.au/4-69-75-spring-street-thomastown-vic-3074-16079446,4/69-75 Spring Street Thomastown VIC 3074,370.0,3,1,4,Townhouse,stylish unit,209041223
8908,https://www.domain.com.au/8-munich-drive-keilor-downs-vic-3038-16036689,8 Munich Drive Keilor Downs VIC 3038,370.0,3,2,2,House,miss,213011332
8909,https://www.domain.com.au/46-powlett-street-altona-meadows-vic-3028-16065917,46 Powlett Street Altona Meadows VIC 3028,370.0,3,1,2,House,open inspect pleas regist view,213021342
8910,https://www.domain.com.au/86-dalton-road-thomastown-vic-3074-16080640,86 Dalton Road Thomastown VIC 3074,370.0,3,2,2,House,locat plu,209041223
8911,https://www.domain.com.au/1-50-brunswick-road-mitcham-vic-3132-11449922,1/50 Brunswick Road Mitcham VIC 3132,370.0,2,1,1,Apartment / Unit / Flat,walk train station,211041270
8912,https://www.domain.com.au/85-kings-road-kings-park-vic-3021-15976896,85 Kings Road Kings Park VIC 3021,370.0,3,1,2,House,recent renov bed bath king park avail,213011333
8913,https://www.domain.com.au/6-pau-street-noble-park-vic-3174-12730446,6 Pau Street Noble Park VIC 3174,370.0,3,2,1,House,larg back yard bedroom modern kitchen,212041459
8914,https://www.domain.com.au/8-rochester-drive-thomastown-vic-3074-16034436,8 Rochester Drive Thomastown VIC 3074,370.0,3,1,1,House,perfect locat,209041223
8915,https://www.domain.com.au/12-banksia-crescent-hoppers-crossing-vic-3029-15082435,12 Banksia Crescent Hoppers Crossing VIC 3029,370.0,3,2,1,House,compris light fill gener size bedroom central main bathroom separ toilet,213051361
8916,https://www.domain.com.au/8-12-acland-street-st-kilda-vic-3182-16066026,8/12 Acland Street St Kilda VIC 3182,370.0,2,1,1,Apartment / Unit / Flat,brand new carpet,206051514
8917,https://www.domain.com.au/53-whitelaw-street-reservoir-vic-3073-16068460,53 Whitelaw Street Reservoir VIC 3073,370.0,2,1,1,House,neat home,209021523
8918,https://www.domain.com.au/22-forest-drive-frankston-north-vic-3200-16071928,22 Forest Drive Frankston North VIC 3200,370.0,3,1,1,House,ideal locat,214011372
8919,https://www.domain.com.au/2-12-hamilton-road-bayswater-north-vic-3153-16081186,2/12 Hamilton Road Bayswater North VIC 3153,370.0,2,1,1,House,neat tidi unit short term leas,211031263
8920,https://www.domain.com.au/3-22-chestnut-street-carnegie-vic-3163-15925807,3/22 Chestnut Street Carnegie VIC 3163,370.0,1,1,3,Apartment / Unit / Flat,chic contemporari,208021176
8921,https://www.domain.com.au/8-pommel-crescent-epping-vic-3076-16079586,8 Pommel Crescent Epping VIC 3076,370.0,3,1,4,House,famili home fantast locat,209041431
8922,https://www.domain.com.au/3-117-wellington-street-flemington-vic-3031-16012509,3/117 Wellington Street Flemington VIC 3031,370.0,2,1,1,Apartment / Unit / Flat,locat lifestyl,206031115
8923,https://www.domain.com.au/5-14-20-mount-view-ct-frankston-vic-3199-16079288,5/14-20 Mount View Ct Frankston VIC 3199,370.0,3,1,1,Apartment / Unit / Flat,mount view,214011371
8924,https://www.domain.com.au/9-322-sydenham-road-sydenham-vic-3037-16079084,9/322 Sydenham Road Sydenham VIC 3037,370.0,3,1,1,House,great locat,213011339
8925,https://www.domain.com.au/6-waite-court-sunshine-west-vic-3020-16040216,6 Waite Court Sunshine West VIC 3020,370.0,3,1,2,House,comfort home quiet court locat,213011338
8926,https://www.domain.com.au/19-70-grange-boulevard-bundoora-vic-3083-16065309,19/70 Grange Boulevard Bundoora VIC 3083,370.0,5,2,3,Townhouse,neat tidi townhous,209021205
8927,https://www.domain.com.au/2-kerang-avenue-reservoir-vic-3073-16025991,2 Kerang Avenue Reservoir VIC 3073,370.0,4,1,4,House,classic spaciou,209021525
8928,https://www.domain.com.au/192-gordon-street-footscray-vic-3011-15994797,192 Gordon Street Footscray VIC 3011,370.0,2,1,2,House,nice step western hospit,213031348
8929,https://www.domain.com.au/4-99-major-road-fawkner-vic-3060-16079184,4/99 Major Road Fawkner VIC 3060,370.0,1,1,1,Apartment / Unit / Flat,fulli refurbish bedroom apart,210031237
8930,https://www.domain.com.au/5-77-pine-street-reservoir-vic-3073-16080932,5/77 Pine Street Reservoir VIC 3073,370.0,2,1,1,Apartment / Unit / Flat,stylish unit superb locat,209021526
8931,https://www.domain.com.au/41-fountain-drive-narre-warren-vic-3805-16029337,41 Fountain Drive Narre Warren VIC 3805,370.0,2,1,1,House,conveni locat,212021456
8932,https://www.domain.com.au/287-carrick-drive-gladstone-park-vic-3043-16064301,287 Carrick Drive Gladstone Park VIC 3043,370.0,3,1,2,House,prime locat,210051245
8933,https://www.domain.com.au/10-elsie-grove-chelsea-vic-3196-16070763,10 Elsie Grove Chelsea VIC 3196,370.0,2,2,1,House,cottag live,208031186
8934,https://www.domain.com.au/5-1-lock-street-airport-west-vic-3042-11723302,5/1 Lock Street Airport West VIC 3042,370.0,2,1,1,House,spaciou unit huge courtyard,210011226
